date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:11:07	803343/803343	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Jul%202020%2016:51:28%20GMT	https://www.guide-h.com/img/milkypicture_s300.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/milkypicture_s300.jpg	(from https://www.guide-h.com/)
23:11:08	36570/36570	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category5/entry219.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category5/entry219.html	(from https://www.guide-h.com/)
23:11:08	32356/32356	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202022%2006:48:46%20GMT	https://www.guide-h.com/category2/site-anime/	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-anime/index.html	(from https://www.guide-h.com/)
23:11:08	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Feb%202023%2015:11:08%20GMT	https://www.guide-h.com/category5/hey/index.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category5/hey/index.html	(from https://www.guide-h.com/)
23:11:08	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Feb%202023%2015:11:08%20GMT	https://www.guide-h.com/category5/duga/index.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category5/duga/index.html	(from https://www.guide-h.com/)
23:11:08	46392/46392	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202017%2010:24:04%20GMT	https://www.guide-h.com/img/hey_s300.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/hey_s300.jpg	(from https://www.guide-h.com/)
23:11:08	47309/47309	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202017%2010:31:22%20GMT	https://www.guide-h.com/img/caripremium_s300.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/caripremium_s300.jpg	(from https://www.guide-h.com/)
23:11:09	49396/49396	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Dec%202017%2010:35:47%20GMT	https://www.guide-h.com/img/duga_s300.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/duga_s300.jpg	(from https://www.guide-h.com/)
23:11:10	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Feb%202023%2015:11:09%20GMT	http://www.guide-h.com/category5/duga/	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category5/duga/index.html	(from https://www.guide-h.com/)
23:11:10	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Feb%202023%2015:11:09%20GMT	http://www.guide-h.com/category5/hey/	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category5/hey/index.html	(from https://www.guide-h.com/)
23:11:10	39985/39985	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202022%2006:48:47%20GMT	https://www.guide-h.com/category5/caripre/	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category5/caripre/index.html	(from https://www.guide-h.com/)
23:11:10	169719/169719	---M--	200	added ('OK')	image/jpeg	etag:%2263ac61bf-296f7%22	https://affiliate.dtiserv.com/image/carib/3day_900_250.jpg	C:/My%20Websites/https___www.guide-h.com_/affiliate.dtiserv.com/image/carib/3day_900_250.jpg	(from https://www.guide-h.com/)
23:11:10	2360/2360	---M--	200	added ('OK')	image/gif	date:Thu,%2003%20Feb%202011%2009:14:38%20GMT	https://www.guide-h.com/img/hayami.gif	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/hayami.gif	(from https://www.guide-h.com/)
23:11:10	65023/65023	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2008:29:09%20GMT	https://www.guide-h.com/category1/otoku/entry241.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category1/otoku/entry241.html	(from https://www.guide-h.com/)
23:11:11	5982/5982	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Oct%202014%2005:12:59%20GMT	https://www.guide-h.com/img/nebiki.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/nebiki.jpg	(from https://www.guide-h.com/)
23:11:11	3810/3810	---M--	200	added ('OK')	image/jpeg	date:Sun,%2019%20Apr%202015%2021:30:39%20GMT	https://www.guide-h.com/img/rate.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/rate.jpg	(from https://www.guide-h.com/)
23:11:11	245851/245851	---M--	200	added ('OK')	image/jpeg	date:Mon,%2029%20Apr%202019%2012:34:23%20GMT	https://www.guide-h.com/img/month_top.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/month_top.jpg	(from https://www.guide-h.com/)
23:11:12	25356/25356	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20May%202018%2014:44:38%20GMT	https://www.guide-h.com/img/cate_month_av.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/cate_month_av.jpg	(from https://www.guide-h.com/)
23:11:12	79872/79872	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-av/entry8.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-av/entry8.html	(from https://www.guide-h.com/)
23:11:12	32460/32460	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202017%2005:56:58%20GMT	https://www.guide-h.com/img/1pon_s300.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/1pon_s300.jpg	(from https://www.guide-h.com/)
23:11:12	89443/89443	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category5/hey/entry272.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category5/hey/entry272.html	(from https://www.guide-h.com/)
23:11:13	347625/347625	---M--	200	added ('OK')	image/jpeg	date:Thu,%2005%20Jan%202023%2007:14:11%20GMT	https://www.guide-h.com/img/sakujo_2015tanabata.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/sakujo_2015tanabata.jpg	(from https://www.guide-h.com/)
23:11:13	57181/57181	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Sep%202022%2011:11:22%20GMT	https://www.guide-h.com/category2/site-shirouto/entry580.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-shirouto/entry580.html	(from https://www.guide-h.com/)
23:11:13	36239/36239	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-omanko/entry215.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-omanko/entry215.html	(from https://www.guide-h.com/)
23:11:13	47339/47339	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202017%2013:59:03%20GMT	https://www.guide-h.com/img/nyoshin_s300.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/nyoshin_s300.jpg	(from https://www.guide-h.com/)
23:11:13	41619/41619	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category5/hey/entry165.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category5/hey/entry165.html	(from https://www.guide-h.com/)
23:11:14	38590/38590	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Jul%202016%2009:52:06%20GMT	https://www.guide-h.com/img/bn_abby.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/bn_abby.jpg	(from https://www.guide-h.com/)
23:11:14	92536/92536	---M--	200	added ('OK')	image/jpeg	etag:%225e0a4385-16978%22	https://affiliate.dtiserv.com/image/heydouga/1352001.jpg	C:/My%20Websites/https___www.guide-h.com_/affiliate.dtiserv.com/image/heydouga/1352001.jpg	(from https://www.guide-h.com/)
23:11:15	51294/51294	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category5/hey/entry571.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category5/hey/entry571.html	(from https://www.guide-h.com/)
23:11:15	59104/59104	---M--	200	added ('OK')	image/jpeg	date:Thu,%2008%20Sep%202016%2021:55:21%20GMT	https://www.guide-h.com/img/bn_night24.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/bn_night24.jpg	(from https://www.guide-h.com/)
23:11:15	48087/48087	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202022%2011:00:43%20GMT	https://www.guide-h.com/category2/site-rape/entry639.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-rape/entry639.html	(from https://www.guide-h.com/)
23:11:15	70384/70384	---M--	200	added ('OK')	image/jpeg	date:Sat,%2010%20Feb%202018%2001:55:22%20GMT	https://www.guide-h.com/img/bn_gedoudama.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/bn_gedoudama.jpg	(from https://www.guide-h.com/)
23:11:16	72171/72171	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-rape/entry574.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-rape/entry574.html	(from https://www.guide-h.com/)
23:11:16	30519/30519	---M--	200	added ('OK')	image/jpeg	date:Fri,%2015%20Dec%202017%2014:27:36%20GMT	https://www.guide-h.com/img/my_hot_s300.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/my_hot_s300.jpg	(from https://www.guide-h.com/)
23:11:16	53551/53551	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202022%2011:00:43%20GMT	https://www.guide-h.com/category2/site-rape/entry628.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-rape/entry628.html	(from https://www.guide-h.com/)
23:11:16	74430/74430	---M--	200	added ('OK')	image/jpeg	date:Wed,%2016%20Aug%202017%2023:56:47%20GMT	https://www.guide-h.com/img/bn_shimashikou.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/bn_shimashikou.jpg	(from https://www.guide-h.com/)
23:11:16	80436/80436	---M--	200	added ('OK')	image/jpeg	date:Tue,%2002%20Jul%202019%2012:23:44%20GMT	https://www.guide-h.com/img/bluesky-0302.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/bluesky-0302.jpg	(from https://www.guide-h.com/)
23:11:17	66985/66985	---M--	200	added ('OK')	image/jpeg	date:Wed,%2029%20Mar%202017%2014:34:03%20GMT	https://www.guide-h.com/img/bn_kancho.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/bn_kancho.jpg	(from https://www.guide-h.com/)
23:11:17	38222/38222	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Sep%202022%2008:33:57%20GMT	https://www.guide-h.com/category1/otoku/entry93.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category1/otoku/entry93.html	(from https://www.guide-h.com/)
23:11:17	82581/82581	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2020:44:38%20GMT	https://www.guide-h.com/img/yasui300x200.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/yasui300x200.jpg	(from https://www.guide-h.com/)
23:11:18	38424/38424	---M-Z	200	added ('OK')	text/html	date:Tue,%2029%20Nov%202022%2007:18:01%20GMT	https://www.guide-h.com/category1/otoku/entry425.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category1/otoku/entry425.html	(from https://www.guide-h.com/)
23:11:18	22429/22429	---M--	200	added ('OK')	image/jpeg	date:Sat,%2018%20Jul%202020%2021:06:09%20GMT	https://www.guide-h.com/img/dl_free300x200.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/dl_free300x200.jpg	(from https://www.guide-h.com/)
23:11:18	53187/53187	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category1/otoku/entry619.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category1/otoku/entry619.html	(from https://www.guide-h.com/)
23:11:18	68893/68893	---M--	200	added ('OK')	image/jpeg	date:Sun,%2017%20Dec%202017%2014:49:29%20GMT	https://www.guide-h.com/img/nenkan-enkou55.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/nenkan-enkou55.jpg	(from https://www.guide-h.com/)
23:11:18	40617/40617	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Sep%202022%2011:11:22%20GMT	https://www.guide-h.com/category1/enta/entry636.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category1/enta/entry636.html	(from https://www.guide-h.com/)
23:11:19	95589/95589	---M--	200	added ('OK')	image/jpeg	date:Thu,%2023%20Nov%202017%2020:48:08%20GMT	https://www.guide-h.com/img/sumaho_stand.jpg	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/img/sumaho_stand.jpg	(from https://www.guide-h.com/)
23:11:19	42812/42812	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2008:31:04%20GMT	https://www.guide-h.com/sitemap.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/sitemap.html	(from https://www.guide-h.com/)
23:11:19	56798/56798	---M-Z	200	added ('OK')	text/html	date:Thu,%2015%20Dec%202022%2011:00:43%20GMT	https://www.guide-h.com/category2/site-rape/entry263.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-rape/entry263.html	(from https://www.guide-h.com/)
23:11:19	63270/63270	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-av/entry588.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-av/entry588.html	(from https://www.guide-h.com/)
23:11:20	38783/38783	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-av/entry20.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-av/entry20.html	(from https://www.guide-h.com/)
23:11:20	47553/47553	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-av/entry529.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-av/entry529.html	(from https://www.guide-h.com/)
23:11:20	27912/27912	---M-Z	200	added ('OK')	text/html	date:Thu,%2002%20Feb%202023%2008:31:03%20GMT	https://www.guide-h.com/category1/	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category1/index.html	(from https://www.guide-h.com/)
23:11:20	47613/47613	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-av/entry236.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-av/entry236.html	(from https://www.guide-h.com/)
23:11:20	47061/47061	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Nov%202022%2013:54:15%20GMT	https://www.guide-h.com/category2/site-av/entry12.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-av/entry12.html	(from https://www.guide-h.com/)
23:11:21	40897/40897	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-av/entry17.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-av/entry17.html	(from https://www.guide-h.com/)
23:11:21	37595/37595	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-hukugou/entry59.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-hukugou/entry59.html	(from https://www.guide-h.com/)
23:11:21	35603/35603	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-hukugou/entry530.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-hukugou/entry530.html	(from https://www.guide-h.com/)
23:11:21	35245/35245	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Sep%202022%2008:33:57%20GMT	https://www.guide-h.com/category2/site-hukugou/entry111.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-hukugou/entry111.html	(from https://www.guide-h.com/)
23:11:22	37070/37070	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-hukugou/entry182.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-hukugou/entry182.html	(from https://www.guide-h.com/)
23:11:22	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2002%20Feb%202023%2015:11:22%20GMT	https://www.guide-h.com/category2/site-hukugou/entry568.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-hukugou/entry568.html	(from https://www.guide-h.com/)
23:11:22	38703/38703	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category5/duga/entry568.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category5/duga/entry568.html	(from https://www.guide-h.com/)
23:11:22	33435/33435	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-hukugou/entry45.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-hukugou/entry45.html	(from https://www.guide-h.com/)
23:11:23	42213/42213	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-shirouto/entry184.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-shirouto/entry184.html	(from https://www.guide-h.com/)
23:11:23	41010/41010	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-shirouto/entry560.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-shirouto/entry560.html	(from https://www.guide-h.com/)
23:11:23	44263/44263	---M-Z	200	added ('OK')	text/html	date:Tue,%2022%20Nov%202022%2013:54:15%20GMT	https://www.guide-h.com/category2/site-shirouto/entry569.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-shirouto/entry569.html	(from https://www.guide-h.com/)
23:11:23	33653/33653	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-jukujo/entry43.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-jukujo/entry43.html	(from https://www.guide-h.com/)
23:11:23	45677/45677	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-peep/entry33.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-peep/entry33.html	(from https://www.guide-h.com/)
23:11:24	39819/39819	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-peep/entry252.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-peep/entry252.html	(from https://www.guide-h.com/)
23:11:24	46648/46648	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-youmono/entry210.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-youmono/entry210.html	(from https://www.guide-h.com/)
23:11:24	47667/47667	---M-Z	200	added ('OK')	text/html	date:Sat,%2017%20Sep%202022%2009:23:10%20GMT	https://www.guide-h.com/category2/site-youmono/entry15.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-youmono/entry15.html	(from https://www.guide-h.com/)
23:11:24	37089/37089	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-youmono/entry322.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-youmono/entry322.html	(from https://www.guide-h.com/)
23:11:25	38241/38241	---M-Z	200	added ('OK')	text/html	date:Tue,%2023%20Aug%202022%2007:35:02%20GMT	https://www.guide-h.com/category2/site-youmono/entry321.html	C:/My%20Websites/https___www.guide-h.com_/www.guide-h.com/category2/site-youmono/entry321.html	(from https://www.guide-h.com/)
